review_id,drug_raw,review_text,rating,created_at,drug
1325,Acetaminophen,I took Acetaminophen and experienced tremor and fatigue and hives. It helped but had side effects.,4,2024-05-17 23:00:00,Acetaminophen
1326,Metformin,I took Metformin and experienced vomiting. It helped but had side effects.,2,2024-02-20 05:00:00,Metformin
1327,Advil,I took Advil and experienced irritable. It helped but had side effects.,1,2025-03-19 20:00:00,Ibuprofen
1328,Glucophage,I took Glucophage and experienced depression and blood pressure and hives. It helped but had side effects.,4,2024-12-28 20:00:00,Metformin
1329,Tylenol,I took Tylenol and experienced panic and constipation and tremor. It helped but had side effects.,5,2024-05-08 02:00:00,Acetaminophen
1330,Ibuprofen,I took Ibuprofen and experienced stomach cramps. It helped but had side effects.,2,2025-04-17 12:00:00,Ibuprofen
1331,Acetaminophen,I took Acetaminophen and experienced itching. It helped but had side effects.,4,2025-04-01 07:00:00,Acetaminophen
1332,Tylenol,I took Tylenol and experienced itching and anxiety. It helped but had side effects.,5,2025-07-06 16:00:00,Acetaminophen
1333,Metformin,I took Metformin and experienced constipation. It helped but had side effects.,1,2024-09-21 18:00:00,Metformin
1334,Tylenol,I took Tylenol and experienced stomach cramps. It helped but had side effects.,1,2025-02-14 19:00:00,Acetaminophen
1335,Acetaminophen,I took Acetaminophen and experienced headache. It helped but had side effects.,2,2024-06-08 13:00:00,Acetaminophen
1336,Metformin,I took Metformin and experienced tremor. It helped but had side effects.,2,2024-06-10 01:00:00,Metformin
1337,Acetaminophen,I took Acetaminophen and experienced anxiety. It helped but had side effects.,3,2024-07-14 06:00:00,Acetaminophen
1338,Metformin,I took Metformin and experienced headache and tremor. It helped but had side effects.,5,2025-03-28 18:00:00,Metformin
1339,Metformin,I took Metformin and experienced depression. It helped but had side effects.,2,2024-11-15 13:00:00,Metformin
1340,Advil,I took Advil and experienced nausea and irritable. It helped but had side effects.,5,2024-10-05 02:00:00,Ibuprofen
1341,Acetaminophen,I took Acetaminophen and experienced irritable and itching. It helped but had side effects.,5,2024-09-20 10:00:00,Acetaminophen
1342,Acetaminophen,I took Acetaminophen and experienced depression and bloating and diarrhea. It helped but had side effects.,1,2024-10-07 12:00:00,Acetaminophen
1343,Metformin,I took Metformin and experienced dizzy. It helped but had side effects.,1,2024-12-06 15:00:00,Metformin
1344,Glucophage,I took Glucophage and experienced constipation. It helped but had side effects.,5,2024-05-09 06:00:00,Metformin
1345,Tylenol,I took Tylenol and experienced palpitations and headache and vomiting. It helped but had side effects.,3,2024-09-11 16:00:00,Acetaminophen
1346,Tylenol,I took Tylenol and experienced diarrhea. It helped but had side effects.,2,2024-04-20 11:00:00,Acetaminophen
1347,Tylenol,I took Tylenol and experienced fatigue and chest pain. It helped but had side effects.,1,2024-01-03 02:00:00,Acetaminophen
1348,Metformin,I took Metformin and experienced vomiting and nausea. It helped but had side effects.,2,2024-05-19 21:00:00,Metformin
1349,Ibuprofen,I took Ibuprofen and experienced blood pressure. It helped but had side effects.,3,2025-08-04 22:00:00,Ibuprofen
1350,Glucophage,I took Glucophage and experienced hives and insomnia and bloating. It helped but had side effects.,3,2024-08-04 15:00:00,Metformin
1351,Metformin,I took Metformin and experienced hives and irritable. It helped but had side effects.,1,2025-07-07 00:00:00,Metformin
1352,Advil,I took Advil and experienced redness. It helped but had side effects.,4,2025-09-02 17:00:00,Ibuprofen
1353,Metformin,I took Metformin and experienced insomnia and itching and blood pressure. It helped but had side effects.,3,2024-07-29 10:00:00,Metformin
1354,Tylenol,I took Tylenol and experienced anxiety. It helped but had side effects.,3,2024-11-15 18:00:00,Acetaminophen
1355,Tylenol,I took Tylenol and experienced irritable and tremor. It helped but had side effects.,4,2024-09-27 22:00:00,Acetaminophen
1356,Acetaminophen,I took Acetaminophen and experienced nausea and fatigue and itching. It helped but had side effects.,3,2024-12-14 04:00:00,Acetaminophen
1357,Glucophage,I took Glucophage and experienced tremor and vomiting. It helped but had side effects.,3,2025-01-08 13:00:00,Metformin
1358,Glucophage,I took Glucophage and experienced insomnia. It helped but had side effects.,2,2025-07-08 18:00:00,Metformin
1359,Acetaminophen,I took Acetaminophen and experienced constipation and dizzy and diarrhea. It helped but had side effects.,2,2024-07-14 05:00:00,Acetaminophen
1360,Glucophage,I took Glucophage and experienced stomach cramps and rash and nausea. It helped but had side effects.,4,2024-01-03 12:00:00,Metformin
1361,Advil,I took Advil and experienced tremor. It helped but had side effects.,1,2025-06-16 07:00:00,Ibuprofen
1362,Ibuprofen,I took Ibuprofen and experienced stomach cramps and constipation and fatigue. It helped but had side effects.,2,2024-09-02 03:00:00,Ibuprofen
1363,Advil,I took Advil and experienced rash and depression. It helped but had side effects.,4,2025-04-14 11:00:00,Ibuprofen
1364,Advil,I took Advil and experienced itching. It helped but had side effects.,1,2025-02-13 12:00:00,Ibuprofen
1365,Ibuprofen,I took Ibuprofen and experienced anxiety. It helped but had side effects.,2,2025-04-18 20:00:00,Ibuprofen
1366,Glucophage,I took Glucophage and experienced palpitations. It helped but had side effects.,3,2024-10-21 04:00:00,Metformin
1367,Metformin,I took Metformin and experienced blood pressure and palpitations. It helped but had side effects.,5,2024-07-29 23:00:00,Metformin
1368,Tylenol,I took Tylenol and experienced dizzy. It helped but had side effects.,5,2025-08-05 21:00:00,Acetaminophen
1369,Acetaminophen,I took Acetaminophen and experienced panic and vomiting and stomach cramps. It helped but had side effects.,3,2025-06-19 15:00:00,Acetaminophen
1370,Glucophage,I took Glucophage and experienced nausea. It helped but had side effects.,3,2025-02-27 03:00:00,Metformin
1371,Glucophage,I took Glucophage and experienced redness. It helped but had side effects.,4,2025-01-10 02:00:00,Metformin
1372,Tylenol,I took Tylenol and experienced constipation and vomiting. It helped but had side effects.,4,2025-07-17 10:00:00,Acetaminophen
1373,Ibuprofen,I took Ibuprofen and experienced itching and headache and rash. It helped but had side effects.,5,2025-04-07 08:00:00,Ibuprofen
1374,Glucophage,I took Glucophage and experienced irritable. It helped but had side effects.,3,2024-03-27 10:00:00,Metformin
1375,Tylenol,I took Tylenol and experienced stomach cramps. It helped but had side effects.,4,2024-12-28 15:00:00,Acetaminophen
1376,Metformin,I took Metformin and experienced insomnia and irritable and chest pain. It helped but had side effects.,4,2025-03-06 16:00:00,Metformin
1377,Tylenol,I took Tylenol and experienced anxiety and irritable. It helped but had side effects.,2,2025-08-16 17:00:00,Acetaminophen
1378,Tylenol,I took Tylenol and experienced blood pressure. It helped but had side effects.,1,2025-03-10 17:00:00,Acetaminophen
1379,Ibuprofen,I took Ibuprofen and experienced depression. It helped but had side effects.,2,2025-02-24 07:00:00,Ibuprofen
1380,Advil,I took Advil and experienced stomach cramps and brain fog and irritable. It helped but had side effects.,1,2024-08-21 16:00:00,Ibuprofen
1381,Tylenol,I took Tylenol and experienced stomach cramps. It helped but had side effects.,5,2024-11-13 19:00:00,Acetaminophen
1382,Ibuprofen,I took Ibuprofen and experienced vomiting. It helped but had side effects.,4,2024-02-05 15:00:00,Ibuprofen
1383,Acetaminophen,I took Acetaminophen and experienced bloating and nausea and itching. It helped but had side effects.,2,2024-07-25 15:00:00,Acetaminophen
1384,Metformin,I took Metformin and experienced bloating and headache. It helped but had side effects.,3,2025-08-19 12:00:00,Metformin
1385,Ibuprofen,I took Ibuprofen and experienced dizzy. It helped but had side effects.,4,2024-08-23 12:00:00,Ibuprofen
1386,Tylenol,I took Tylenol and experienced anxiety. It helped but had side effects.,4,2025-04-18 17:00:00,Acetaminophen
1387,Ibuprofen,I took Ibuprofen and experienced redness. It helped but had side effects.,3,2025-03-08 10:00:00,Ibuprofen
1388,Acetaminophen,I took Acetaminophen and experienced diarrhea. It helped but had side effects.,3,2024-03-01 14:00:00,Acetaminophen
1389,Advil,I took Advil and experienced depression and bloating and fatigue. It helped but had side effects.,1,2024-01-23 04:00:00,Ibuprofen
1390,Advil,I took Advil and experienced dizzy and insomnia and rash. It helped but had side effects.,4,2024-11-25 02:00:00,Ibuprofen
1391,Tylenol,I took Tylenol and experienced dizzy and insomnia and headache. It helped but had side effects.,1,2025-05-31 11:00:00,Acetaminophen
1392,Metformin,I took Metformin and experienced insomnia and itching. It helped but had side effects.,3,2025-03-08 05:00:00,Metformin
1393,Ibuprofen,I took Ibuprofen and experienced palpitations. It helped but had side effects.,2,2025-08-30 05:00:00,Ibuprofen
1394,Tylenol,I took Tylenol and experienced depression. It helped but had side effects.,4,2024-03-31 00:00:00,Acetaminophen
1395,Metformin,I took Metformin and experienced bloating and fatigue and tremor. It helped but had side effects.,4,2025-08-10 07:00:00,Metformin
1396,Glucophage,I took Glucophage and experienced chest pain. It helped but had side effects.,3,2024-06-22 14:00:00,Metformin
1397,Metformin,I took Metformin and experienced depression. It helped but had side effects.,1,2025-01-07 08:00:00,Metformin
1398,Acetaminophen,I took Acetaminophen and experienced palpitations. It helped but had side effects.,5,2024-05-19 18:00:00,Acetaminophen
1399,Glucophage,I took Glucophage and experienced palpitations and panic and fatigue. It helped but had side effects.,2,2025-08-08 23:00:00,Metformin
1400,Advil,I took Advil and experienced rash. It helped but had side effects.,4,2025-04-18 07:00:00,Ibuprofen
1401,Ibuprofen,I took Ibuprofen and experienced blood pressure. It helped but had side effects.,1,2024-06-01 18:00:00,Ibuprofen
1402,Ibuprofen,I took Ibuprofen and experienced panic. It helped but had side effects.,4,2025-05-18 03:00:00,Ibuprofen
1403,Acetaminophen,I took Acetaminophen and experienced itching. It helped but had side effects.,4,2025-08-19 01:00:00,Acetaminophen
1404,Glucophage,I took Glucophage and experienced dizzy. It helped but had side effects.,1,2025-03-25 20:00:00,Metformin
1405,Glucophage,I took Glucophage and experienced depression. It helped but had side effects.,1,2024-04-07 09:00:00,Metformin
1406,Tylenol,I took Tylenol and experienced chest pain. It helped but had side effects.,2,2025-02-18 17:00:00,Acetaminophen
1407,Ibuprofen,I took Ibuprofen and experienced constipation. It helped but had side effects.,5,2025-05-27 04:00:00,Ibuprofen
1408,Ibuprofen,I took Ibuprofen and experienced bloating. It helped but had side effects.,3,2025-04-01 06:00:00,Ibuprofen
1409,Glucophage,I took Glucophage and experienced hives. It helped but had side effects.,4,2025-02-15 20:00:00,Metformin
1410,Acetaminophen,I took Acetaminophen and experienced bloating. It helped but had side effects.,4,2025-03-30 23:00:00,Acetaminophen
1411,Advil,I took Advil and experienced palpitations. It helped but had side effects.,3,2024-04-09 00:00:00,Ibuprofen
1412,Acetaminophen,I took Acetaminophen and experienced palpitations. It helped but had side effects.,1,2024-11-28 02:00:00,Acetaminophen
1413,Glucophage,I took Glucophage and experienced bloating and depression and headache. It helped but had side effects.,2,2025-03-19 12:00:00,Metformin
1414,Tylenol,I took Tylenol and experienced hives. It helped but had side effects.,3,2024-06-07 19:00:00,Acetaminophen
1415,Tylenol,I took Tylenol and experienced anxiety. It helped but had side effects.,3,2024-12-07 01:00:00,Acetaminophen
1416,Metformin,I took Metformin and experienced fatigue and rash and chest pain. It helped but had side effects.,3,2025-07-16 20:00:00,Metformin
1417,Metformin,I took Metformin and experienced diarrhea and depression and vomiting. It helped but had side effects.,3,2025-01-25 14:00:00,Metformin
1418,Acetaminophen,I took Acetaminophen and experienced nausea and fatigue. It helped but had side effects.,4,2025-04-10 22:00:00,Acetaminophen
1419,Advil,I took Advil and experienced palpitations. It helped but had side effects.,4,2025-03-30 18:00:00,Ibuprofen
1420,Tylenol,I took Tylenol and experienced tremor. It helped but had side effects.,5,2024-09-01 11:00:00,Acetaminophen
1421,Metformin,I took Metformin and experienced brain fog. It helped but had side effects.,2,2024-03-19 17:00:00,Metformin
1422,Ibuprofen,I took Ibuprofen and experienced depression. It helped but had side effects.,1,2025-07-09 12:00:00,Ibuprofen
1423,Advil,I took Advil and experienced palpitations. It helped but had side effects.,2,2024-06-10 22:00:00,Ibuprofen
1424,Ibuprofen,I took Ibuprofen and experienced anxiety. It helped but had side effects.,5,2024-02-08 11:00:00,Ibuprofen
1425,Advil,I took Advil and experienced panic. It helped but had side effects.,5,2024-01-18 18:00:00,Ibuprofen
1426,Advil,I took Advil and experienced vomiting. It helped but had side effects.,4,2024-12-27 01:00:00,Ibuprofen
1427,Ibuprofen,I took Ibuprofen and experienced rash. It helped but had side effects.,1,2024-01-09 09:00:00,Ibuprofen
1428,Glucophage,I took Glucophage and experienced brain fog and anxiety and tremor. It helped but had side effects.,1,2024-12-20 07:00:00,Metformin
1429,Glucophage,I took Glucophage and experienced headache and rash. It helped but had side effects.,4,2025-05-24 15:00:00,Metformin
1430,Ibuprofen,I took Ibuprofen and experienced brain fog and stomach cramps. It helped but had side effects.,4,2025-02-19 17:00:00,Ibuprofen
1431,Acetaminophen,I took Acetaminophen and experienced blood pressure and chest pain. It helped but had side effects.,4,2025-05-05 16:00:00,Acetaminophen
